SampleID,SOC (%),Catch,Conv,Elev,DevME A,DevME B,DevME C,DevME D,DiffME A,DiffME B,DiffME C,DiffME D,EDF MID,EDF NE,EDF NW,EDF SE,EDF SW,EDF E,EDF N,Gcurv,Hillshade,LS,MDM A,MDM B,MDM C,MDMS A,MDMS B,MDMS C,MED A,MED B,MED C,MEDS A,MEDS B,MEDS C,MRRTF,MRVBF,MSP,MSTPI,NormH,Plan,Pro,RSP,SLength,SlopeH,Slope,SPI,StanH,SVF,SWI,TCurv,TPI,TRI,TWI,VDepth,VIS,NDVI_max,NDVI_median,NDVI_sd,X (DD),Y (DD)
600,5.37,305.5897522,-2.827559948,406.1878967,-0.417932749,-0.567005217,-0.010048297,0.263377696,-0.249256194,-0.506485283,-0.019518947,1.399929166,644.6026001,1837.256836,1991.359497,930.3292236,1206.446167,852.5,1627.5,-0.004760742,0.753833115,0.474916577,-0.503656447,0.571835816,1.406134009,10,59,102,-0.593701243,0.15085651,0.264141709,9,59,98,0.257512003,7.62403965,0.170220703,-1.182698011,0.585110366,-0.012284534,-0.00175029,0.157552078,43.28427124,2.768803835,0.050696537,15.50562859,400.9939575,0.998726428,8.455688477,4.35E-06,-0.392495424,0.161038443,8.703284264,1.963301539,98.18319702,0.919797897,0.626823425,0.270017976,-80.265893,43.705024
601,3.82,1175.796753,-9.264001846,405.7713928,-0.831790209,-1.06675446,-0.248915121,0.176904842,-0.355950415,-0.781678021,-0.461593658,0.936029971,627.5846558,1814.900146,1980.874146,929.4420166,1222.236694,842.5,1607.5,-0.006894531,0.744984746,0.314203262,-0.876879513,-0.686636388,0.934952676,13,20,102,-1.071689963,-0.55132097,0.176221207,10,20,100,0.163014263,7.663752556,0.148680538,-1.710622549,0.574340284,-0.038021896,-0.002446827,0,81.21320343,3.271657228,0.02623965,30.85957909,400.6199036,0.99890852,9.392302513,9.41E-06,-0.896020353,0.085215352,10.70995522,2.424717188,98.2157135,0.932266891,0.610799789,0.291727185,-80.265764,43.705187
602,2.74,197.7023468,-0.800048113,406.6484375,0.050617844,-0.017492471,0.138725758,0.320301652,0.028099174,-0.011269841,0.242117703,1.686933517,617.1000977,1794.662231,1977.577393,922.3949585,1241.294678,827.5,1592.5,0.001005859,0.773611307,0.414225072,-0.075780578,0.844327152,1.694899321,15,59,103,-0.093481936,0.224423438,0.321419805,15,59,98,0.60249728,7.665266514,0.330531776,0.115647636,0.665265858,-0.004382128,0.00070091,0.190938473,21.21320343,3.251612186,0.045648143,9.031018257,402.3038025,0.998976648,8.919989586,5.55E-07,-0.113699175,0.144503564,8.372859955,1.636075974,98.56089783,0.938897848,0.667469561,0.302261733,-80.265591,43.705315
603,2.57,71.88173676,4.248044014,407.2362061,0.560159385,0.74824214,0.445912153,0.420833081,0.211239666,0.45882085,0.742561162,2.208467484,605.6504517,1776.742065,1971.500122,920.2241821,1255.711914,817.5,1577.5,0.004428711,0.76930052,0.195803091,0.511056364,1.373748899,2.21338129,14,59,103,0.761633039,0.530354142,0.422525764,11,20,97,3.049191952,7.680391788,0.364385575,1.001899719,0.682192802,0.014444643,0.00193533,0.408140033,7.07106781,4.563408375,0.019240087,1.383181572,402.924469,0.999748588,9.276245117,4.26E-06,0.521111727,0.062096503,8.225658417,2.125915289,99.36457062,0.939887941,0.718728542,0.309076681,-80.265427,43.705466
604,2.39,118.969986,-1.143250585,407.2278748,0.286838531,0.464315504,0.360367984,0.397408634,0.076528929,0.257755101,0.551367939,2.076341391,596.164856,1756.53418,1968.606689,914.0090332,1274.916626,802.5,1562.5,0.001447754,0.746594846,0.185110852,0.389150292,1.204959869,2.085748911,16,59,103,0.540213466,0.406522691,0.398570985,14,20,98,3.302165508,7.688951969,0.300305068,0.398362517,0.650152504,-0.009027896,0.000878656,0.326464713,10,4.479426384,0.017186025,2.044822454,402.4843445,0.999774337,9.188867569,8.58E-07,0.431700975,0.054723158,8.842431068,2.410382032,99.2910614,0.943209052,0.730115175,0.309091127,-80.265261,43.705621
605,2.69,391.8575439,-5.253396511,406.8924255,-0.252595603,-0.2245664,0.08085946,0.321480364,-0.082809918,-0.1177551,0.117140554,1.673256278,585.5018921,1738.623779,1962.858276,912.5856323,1289.500854,792.5,1547.5,-0.001674805,0.719136,0.240419969,-0.127866223,0.796982408,1.676467896,8,59,103,-0.28845048,0.214981571,0.321129262,7,59,99,2.066110849,7.68991518,0.164168954,-0.393157691,0.582084477,-0.034934495,-8.11E-05,0.091799125,46.21320343,4.038777828,0.02164335,8.482434273,401.3661804,0.999708354,9.080791473,8.15E-07,-0.00195917,0.06866876,9.803799629,2.899695873,99.10457611,0.944986701,0.739869893,0.314206987,-80.265116,43.705742
606,3.08,36093.44141,-5.117901325,406.8161316,-0.237352207,-0.438972086,-0.088151164,0.28431952,-0.064958677,-0.215396821,-0.122504704,1.470938683,572.5054321,1713.990234,1956.466797,909.8145142,1310.634399,777.5,1527.5,-0.000673828,0.729734838,0.301797986,-0.281905562,0.599260628,1.482553959,15,59,104,-0.462853402,-0.266061723,0.284537613,12,20,100,2.977789879,7.69141674,0.181210816,-0.345924824,0.590605378,-0.032261983,0.000219196,0.077136569,406.4215088,5.04925108,0.01723863,622.2631226,401.4337769,0.999818623,9.173201561,3.58E-07,-0.279302716,0.054697625,14.55436993,3.500029087,99.25416565,0.942072272,0.676324427,0.30238128,-80.264941,43.705907
607,2.81,3299.246094,-2.312114239,406.9651489,0.015315558,-0.206848472,-0.043403316,0.298845887,0.003553719,-0.0984127,-0.060945984,1.538918257,562.7721558,1696.087402,1951.079834,909.2373047,1325.410278,767.5,1512.5,0.000625,0.754190505,0.178022176,-0.20245333,0.693011582,1.560065746,16,59,107,-0.297187299,0.18799971,0.301305383,14,59,90,3.483881235,7.691007614,0.295492858,0.044093773,0.647746444,-0.014251097,0.000489535,0.330709457,60,5.819261551,0.012429896,41.01139832,402.2815552,0.99987185,9.098593712,2.79E-07,-0.218544483,0.039507285,12.48904896,3.164595842,99.33187866,0.937932074,0.634672105,0.299344569,-80.264805,43.706048
608,2.97,382.1559143,0.060633827,407.1269226,-0.211661488,-0.227301612,-0.043910459,0.305746794,-0.048264463,-0.118594103,-0.063286752,1.563817024,555.6640015,1675.936279,1949.041382,904.8549805,1344.902466,752.5,1497.5,-0.000683594,0.762078226,0.127863854,-0.14298597,0.725984871,1.618924975,15,59,112,-0.224278122,0.198702455,0.319569737,9,59,86,4.195904255,7.692521095,0.38157919,-0.227120534,0.69078958,-0.000318893,-0.000338676,0.533953369,50,6.421233177,0.009639286,3.683824301,402.9656067,0.999872804,8.783380508,1.23E-07,-0.151506841,0.030607795,10.58770561,2.874264717,99.30527496,0.94035089,0.642727256,0.307117033,-80.264621,43.706169
609,4,225.4194946,2.543765545,407.2586365,-0.233657539,-0.189416409,-0.020968212,0.323367476,-0.07,-0.106167801,-0.030808922,1.645918965,546.9118042,1658.0448,1943.993896,905.0483398,1359.820801,742.5,1482.5,-0.001125488,0.738530815,0.18608804,-0.107558399,0.834037662,1.697429299,9,59,115,-0.236600608,0.228502244,0.347218245,7,59,84,4.432723045,7.692788124,0.469295025,-0.303075433,0.734647512,0.016003482,-0.000825926,0.795430005,50,7.061434269,0.016464816,3.711826086,403.6525879,0.999850452,8.530905724,7.89E-07,-0.047628012,0.052530248,9.524402618,2.550569057,99.27651978,0.949044585,0.650236309,0.306159837,-80.264483,43.706304
610,3.66,155.64711,2.663003206,407.5996399,-0.0405281,0.068607762,0.067751952,0.370162994,-0.017355371,0.041655328,0.09889546,1.872600436,545.4470825,1642.410522,1946.153198,898.6170044,1377.502319,727.5,1472.5,-0.000405273,0.694767594,0.292122722,0.144629225,1.029493213,1.984871626,17,59,164,0.185490236,0.286078095,0.396759242,16,59,83,4.570641994,7.694393158,0.56322962,-0.028506896,0.78161484,0.016691934,-0.000708803,1,30,7.262629509,0.030373471,4.728997231,404.5574036,0.999683201,8.175282478,7.73E-07,0.140030429,0.096328549,8.541469574,2.029197216,99.09809113,0.949880004,0.67469877,0.303834361,-80.264351,43.706422
611,3.85,123.6272583,3.951339245,407.6908875,0.14760159,0.211508438,0.084467903,0.391926885,0.070495866,0.134285718,0.123869926,1.973463058,533.4439697,1620.050171,1937.669312,902.531189,1394.475708,717.5,1452.5,0.00168457,0.647310436,0.322428644,0.155848473,1.17599988,2.078334093,15,59,162,0.218293265,0.325520933,0.4260104,13,59,81,4.580098152,7.696487427,0.539039314,0.289604783,0.769519627,0.026772432,-0.000103083,0.689628899,21.21320343,5.123368263,0.03530379,4.366324902,404.459137,0.999568939,7.996524811,9.90E-07,0.145049393,0.111860946,8.160620689,1.534510136,99.02897644,0.941306412,0.673401475,0.296491825,-80.264168,43.706593
612,4.49,156.9098969,1.764682412,407.6296692,-0.0166237,-0.059250228,-0.059762985,0.368162125,-0.00768595,-0.03655329,-0.087629668,1.843295693,529.0675659,1599.972656,1936.469116,899.951416,1414.182617,702.5,1437.5,0.000273438,0.646273792,0.336879462,-0.161718622,1.056518316,2.017940521,19,59,161,-0.159001142,0.295026451,0.396513253,19,59,82,4.633002281,7.704722404,0.450023472,-0.040589642,0.725011766,0.009184128,-0.000196741,0.595434964,14.14213562,4.182529926,0.036334731,5.703789234,403.7906494,0.999478638,7.950504303,2.67E-07,-0.132545635,0.115016237,8.370212555,1.586383462,98.83401489,0.948326468,0.652173936,0.30427005,-80.263999,43.706732
613,3.12,3150.779053,-10.17093086,407.4384766,-0.43980062,-0.550066113,-0.235914096,0.329039097,-0.135785118,-0.32961452,-0.353144318,1.636220694,521.5002441,1575.424561,1931.828857,901.0895996,1435.953491,687.5,1417.5,-0.002434082,0.712695122,0.261483669,-0.569389164,0.881879985,1.826431036,19,59,159,-0.544801474,-0.504963517,0.349877566,10,20,163,4.65484333,7.717011929,0.311992258,-0.642944574,0.655996144,-0.057479382,-0.000115486,0.512027979,149.8528442,3.972640753,0.019160897,60.37913895,402.7017212,0.999750555,8.134649277,1.79E-06,-0.551582038,0.061503313,12.01016617,2.083249807,99.03001404,0.950637162,0.713365555,0.310769223,-80.263845,43.70688
614,3.1,573.1834717,-3.327422857,407.6042175,-0.269963771,-0.405372202,-0.13963905,0.366144806,-0.082644626,-0.271950126,-0.214654669,1.810435414,515.7639771,1557.566162,1927.696167,903.3341064,1451.210693,677.5,1402.5,-0.001315918,0.751024604,0.218662679,-0.486568987,1.083140731,1.991172433,18,59,158,-0.452448666,-0.397069603,0.383679569,15,20,86,4.643073082,7.716550827,0.280911475,-0.443689138,0.640455723,-0.021882724,-0.000251458,0.546439886,97.07106781,3.506971359,0.018568285,10.64425755,402.5939026,0.999761224,7.847696304,2.29E-07,-0.516037881,0.058843315,10.3373909,1.968772173,99.10084534,0.948427141,0.723234117,0.313250629,-80.263687,43.707032
615,2.58,295.3668213,1.815003157,407.9748535,-0.175541699,-0.276238739,0.019117421,0.429344147,-0.077851243,-0.233718827,0.029900564,2.10797596,517.6509399,1542.064331,1930.793213,898.8673706,1469.000488,662.5,1392.5,-0.001345215,0.724409044,0.28051123,-0.303492785,1.362050891,2.359503031,14,59,158,-0.293047369,0.386636347,0.454194099,12,59,162,4.654524803,7.705415726,0.290489435,-0.393478781,0.645244718,0.010136791,-0.000944798,0.60944587,84.14213562,2.92986989,0.026946845,7.961130619,402.8997803,0.999716699,7.555661201,1.13E-06,-0.31486088,0.085638776,9.301864624,1.610841274,99.0639801,0.94943589,0.703128457,0.313976318,-80.263524,43.707138
616,2.93,238.6789093,1.261169791,408.2591553,-0.173751622,-0.116797388,0.212295815,0.500650644,-0.095785126,-0.106802724,0.34466809,2.434601784,509.4237061,1519.708008,1923.411743,905.2692871,1486.442871,652.5,1372.5,-0.001982422,0.673646986,0.347504139,0.166250393,1.743656397,2.638504505,19,59,157,-0.172393233,0.492857605,0.520026982,6,59,85,4.596852303,7.702945232,0.311685503,-0.405157983,0.655842781,0.007421501,-0.001255558,0.680035174,50,2.393129587,0.03593158,8.579802513,403.237854,0.999577701,7.22602272,1.67E-06,0.096687555,0.114122644,8.800827026,1.255808473,98.94010925,0.947249234,0.69747901,0.3140788,-80.263357,43.707305
617,2.88,145.9976501,1.757048607,408.7032776,0.051547285,0.285497755,0.494659841,0.602498829,0.032066114,0.311541945,0.842330039,2.887938976,505.6307983,1495.213135,1919.807983,908.659729,1508.529907,637.5,1352.5,-0.000395508,0.632920325,0.394697756,0.735822439,2.213277817,3.073472738,19,59,158,0.506410539,0.628210783,0.628493965,19,59,60,4.51482296,7.687534332,0.434225321,0.23727043,0.71711266,0.014686169,-0.00085207,0.776791513,5,2.104531288,0.04469765,6.530101299,404.4502869,0.999402821,6.836484909,1.66E-06,0.770239174,0.141495422,8.090758324,0.830197692,98.84239197,0.95201987,0.589786649,0.310611227,-80.263196,43.70746
618,4.28,95.76234436,6.194384575,408.8647156,0.289766312,0.475965351,0.585181534,0.637837887,0.214049593,0.617755115,1.03471911,3.02862978,506.0261841,1481.911743,1919.912109,908.8798218,1521.861572,627.5,1342.5,0.00359375,0.613396287,0.371654004,0.968604028,2.349390507,3.228403091,19,59,159,0.645158947,0.671425879,0.66923213,18,57,60,4.3869524,7.641692638,0.537122786,1.069165111,0.768561423,0.061384756,-0.000876105,0.809033155,42.42640686,2.484579325,0.043557815,4.173838615,405.3478394,0.999411941,6.69904089,8.35E-06,1.064979553,0.13820979,7.694902897,0.748186886,98.95404053,0.945752442,0.567621887,0.304345353,-80.263052,43.707575
619,3.54,173.8996124,0.780122638,407.6549683,0.032516632,0.060888473,0.004511143,0.391290426,0.035950415,0.091904759,0.008707337,1.827210903,504.1453247,1457.450684,1916.810547,913.3249512,1544.073364,612.5,1322.5,0.000585938,0.715151846,0.668112159,0.091809049,1.140399456,2.003756523,11,59,160,0.06080896,0.326954424,0.393787235,10,59,94,1.112707496,2.273569345,0.082069159,0.216476113,0.541034579,-0.003009372,0.00053779,0.544855356,22.07106781,1.611406684,0.083020955,14.47057343,401.2359009,0.997499406,6.814797401,5.46E-06,0.109571435,0.263324112,7.644839287,1.366973519,97.55657196,0.933829844,0.59719193,0.296122523,-80.262893,43.707733
620,3.61,301.6116943,-0.483554959,406.2045898,-0.298886925,-0.528075218,-0.598519087,0.08630541,-0.287355363,-0.728934228,-1.237011552,0.398457944,502.5559692,1439.639771,1913.782227,917.9120483,1559.66748,602.5,1307.5,-0.005610351,0.779011071,0.611604214,-1.224275589,-1.305792451,0.540361404,19,25,161,-0.74265182,-0.749808371,0.105983138,19,21,161,0.407702267,5.793652058,0.576832056,-1.377999306,0.211583957,-0.010153146,-0.002093981,0.219997361,21.21320343,0.808918595,0.068482384,20.68743896,396.3213501,0.997151911,7.561582565,5.61E-06,-1.168866634,0.217637151,8.388753891,3.014237881,97.17960358,0.94837141,0.62269938,0.308155668,-80.262733,43.707863
621,3.95,10542.7207,-19.82420158,405.3214722,-0.802358985,-0.942292035,-0.841148853,-0.109532624,-0.382892549,-1.152154207,-1.887933373,-0.499091864,505.6802368,1419.757935,1914.605103,919.6262817,1579.782471,587.5,1292.5,-0.006213379,0.762778044,0.216793358,-1.848800302,-1.948251843,-1.209198833,19,25,60,-1.050087452,-1.03958559,-0.346809745,18,20,60,0.488068908,7.638719559,0.773255348,-1.972945213,0.113372311,-0.070326924,-0.002124962,0.008203821,77.07106781,0.654058874,0.013949759,147.0779572,394.9901123,0.997927725,8.812738419,8.57E-06,-1.896198511,0.047564391,13.53541946,5.115064621,97.36598206,0.949231625,0.675599098,0.302050933,-80.262586,43.708003
622,3.82,200.5814514,1.699428082,405.4948425,-0.404358596,-0.632089198,-0.596116066,-0.066890903,-0.30264464,-0.84691608,-1.428838968,-0.301749945,505.4824524,1401.967407,1911.939453,924.939209,1595.466187,577.5,1277.5,-0.005363769,0.712843359,0.38843897,-1.369343758,-1.469557047,-1.00766778,19,26,60,-0.731873095,-0.711261511,-0.290253699,16,20,60,0.504830718,7.56137085,0.706391752,-1.514448166,0.146804124,0.015747117,-0.003336402,0.114601351,15,0.753329694,0.042103656,8.450205803,395.4051208,0.997761905,7.759097099,1.27E-05,-1.439662933,0.134960547,8.468250275,4.378200054,97.45081329,0.947470307,0.622677147,0.308474071,-80.26245,43.708162
623,5.58,139.1080933,3.148187637,406.8425293,0.041377127,0.129836634,0.093627207,0.231884524,0.054214876,0.219614506,0.237761348,1.033262014,510.2082825,1382.140503,1913.194336,927.5303345,1615.646118,562.5,1262.5,0.000629883,0.633512437,0.791125894,0.292126209,0.306717068,1.131206751,15,59,168,0.158882931,0.117349736,0.231519684,14,20,101,1.556726694,0.857483029,0.070410237,0.268380105,0.464794874,0.020233024,-0.001663242,0.448942572,40,1.581765294,0.098659709,13.76906776,399.7920227,0.996408641,6.698185921,6.89E-06,0.243540257,0.313577503,7.248077869,1.821381688,97.05815125,0.944890141,0.616959512,0.303471764,-80.262278,43.708288
624,3.8,100.5264053,5.293914795,407.7414246,0.310074806,0.558201075,0.600965679,0.451530546,0.437024802,1.093015909,1.559320092,1.989673734,508.981842,1359.802368,1907.63269,937.583313,1633.726563,552.5,1242.5,0.008623047,0.449065059,0.787405312,1.646901846,1.658474207,2.013171673,19,21,170,0.723931909,0.708805084,0.451984644,17,20,97,2.820953369,0.457597494,0.528111041,2.078227997,0.76405555,0.037137508,0.00052029,0.662303865,0,3.500403643,0.101517558,10.24039841,404.4211121,0.996914804,5.683708668,1.47E-05,1.689508796,0.323229253,6.894500256,1.080943584,97.57182312,0.945784926,0.587737381,0.288483006,-80.262099,43.708446
625,3.93,108.0104141,4.564715385,407.6806641,0.284407705,0.518506765,0.703266144,0.436527908,0.420826435,1.110113382,1.801413655,1.902061343,515.4245605,1340.023315,1909.361816,941.0964355,1653.983887,537.5,1227.5,0.007888184,0.44963938,0.828676701,1.907619357,1.966699123,1.959718108,19,23,123,0.800508201,0.812703311,0.438431501,19,21,96,2.763842344,0.471030295,0.562319398,2.024915457,0.781159699,0.032712072,0.000489099,0.666147888,0,4.248701096,0.104981221,11.38090611,404.6143494,0.996848524,5.208909988,1.28E-05,1.918748736,0.334039748,6.932518482,1.190265059,97.47002411,0.946164966,0.629312634,0.292387929,-80.261929,43.7086
626,3.8,180.3883667,2.129558086,405.6870422,-0.058461308,-0.026158413,0.053355318,-0.023718808,-0.081818178,-0.055011339,0.126436442,-0.102083862,520.6366577,1315.698486,1908.15686,949.243103,1676.622314,522.5,1207.5,-0.00184082,0.604211867,0.813207328,0.34678483,-0.707482994,-0.637634814,19,50,60,0.149484247,-0.242680952,-0.191969708,19,48,60,2.111485481,1.11628592,0.065295272,-0.310466111,0.46735236,0.013096791,-0.002177432,0.346174419,40,2.043814182,0.098084122,17.75019264,399.285675,0.997014642,6.375628948,6.92E-06,0.28423804,0.311859787,7.513827801,2.329361916,97.21450043,0.949267209,0.660437524,0.304436067,-80.261734,43.708761
627,3.17,290.4656067,0.695936382,404.0244141,-0.264429659,-0.38891685,-0.637807131,-0.417586029,-0.218429759,-0.631541967,-1.327807069,-1.775397658,526.984375,1291.399414,1907.278809,957.9731445,1699.327026,507.5,1187.5,-0.003527832,0.702764511,0.464636922,-0.94251132,-2.24289608,-2.215607405,19,53,60,-0.451953441,-0.819320381,-0.680885017,19,42,60,0.968548477,6.977506638,0.570868373,-1.125952005,0.214565799,0.005501507,-0.002030313,0.084990546,60,0.854023993,0.049754873,14.46401691,395.8909607,0.998431504,7.592218876,4.28E-06,-1.005430102,0.158118144,8.67130661,3.126218796,97.74036407,0.946843863,0.673942327,0.288294036,-80.261578,43.708931
628,5.13,391.7597351,-2.690725088,403.6010742,-0.40184778,-0.49546954,-0.878333509,-0.523406923,-0.1976033,-0.611678004,-1.724869609,-2.208804607,532.9282227,1278.285034,1908.929688,961.2556763,1712.895996,497.5,1177.5,-0.003852539,0.729947925,0.23748897,-1.223707199,-2.624961853,-2.612114668,19,55,60,-0.644784987,-0.988400459,-0.815082371,19,40,60,0.109456629,7.736162186,0.603595018,-1.031165242,0.198202506,-0.012592593,-0.001656623,0.012941898,60,0.841697276,0.021320103,8.35362339,395.6376038,0.998708844,7.990860462,5.05E-06,-1.239987612,0.068616726,9.818601608,3.404955864,97.90352631,0.944770157,0.669644654,0.261124859,-80.261431,43.709059
629,4.29,11324.52344,-4.232395649,403.6259155,-0.038759582,-0.356999934,-0.942318201,-0.524002314,-0.007603306,-0.238435373,-1.77718091,-2.186091661,542.4135742,1258.655029,1911.599487,966.5466919,1733.266479,482.5,1162.5,0.000456543,0.768880129,0.172777697,-1.047838092,-2.539314985,-2.536239147,19,58,60,-0.67220366,-0.998237431,-0.812774479,19,37,60,0.34441334,7.833911896,0.564288318,-0.140383556,0.217855856,-0.008393047,0.000319442,0.007559558,14.14213562,0.955873907,0.010868981,123.0908737,395.8381958,0.998769343,8.55033493,5.83E-07,-0.948294997,0.034814615,13.85652924,3.431770086,98.03713989,0.930534482,0.690275073,0.225190657,-80.261269,43.709182
